index,countryenc,priceenc,pointsenc,region_1enc,reviewenc,user_nameenc,provinceenc,wineryenc,countryenc + priceenc,pointsenc + user_nameenc,region_1enc + user_nameenc,pointsenc + region_1enc,priceenc + provinceenc,reviewenc + wineryenc,region_1enc + reviewenc,countryenc + provinceenc,provinceenc + user_nameenc,countryenc + pointsenc,countryenc + user_nameenc,priceenc + user_nameenc,region_1enc + wineryenc,pointsenc + provinceenc,provinceenc + wineryenc,priceenc + wineryenc,provinceenc + reviewenc,provinceenc + region_1enc,countryenc + wineryenc,countryenc + reviewenc,priceenc + reviewenc,user_nameenc + wineryenc,pointsenc + priceenc,pointsenc + wineryenc,pointsenc + reviewenc,countryenc + region_1enc,priceenc + region_1enc,reviewenc + user_nameenc,countryenc * priceenc,pointsenc * user_nameenc,region_1enc * user_nameenc,pointsenc * region_1enc,priceenc * provinceenc,reviewenc * wineryenc,region_1enc * reviewenc,countryenc * provinceenc,provinceenc * user_nameenc,countryenc * pointsenc,countryenc * user_nameenc,priceenc * user_nameenc,region_1enc * wineryenc,pointsenc * provinceenc,provinceenc * wineryenc,priceenc * wineryenc,provinceenc * reviewenc,provinceenc * region_1enc,countryenc * wineryenc,countryenc * reviewenc,priceenc * reviewenc,user_nameenc * wineryenc,pointsenc * priceenc,pointsenc * wineryenc,pointsenc * reviewenc,countryenc * region_1enc,priceenc * region_1enc,reviewenc * user_nameenc,variety
9432,3,43,14,10,2,0,0,2013,46,14,10,24,43,2015,12,3,0,17,3,43,2023,14,2013,2056,2,10,2016,5,45,2013,57,2027,16,13,53,2,129,0,0,140,0,4026,20,0,0,42,0,0,20130,0,0,86559,0,0,6039,6,86,0,602,28182,28,30,430,0,Chardonnay
9433,4,29,8,625,1,4,46,2678,33,12,629,633,75,2679,626,50,50,12,8,33,3303,54,2724,2707,47,671,2682,5,30,2682,37,2686,9,629,654,5,116,32,2500,5000,1334,2678,625,184,184,32,16,116,1673750,368,123188,77662,46,28750,10712,4,29,10712,232,21424,8,2500,18125,4,Red Blend
9434,6,16,4,645,0,7,32,3697,22,11,652,649,48,3697,645,38,39,10,13,23,4342,36,3729,3713,32,677,3703,6,16,3704,20,3701,4,651,661,7,96,28,4515,2580,512,0,0,192,224,24,42,112,2384565,128,118304,59152,0,20640,22182,0,0,25879,64,14788,0,3870,10320,0,Chardonnay
9435,6,25,4,467,0,7,32,3081,31,11,474,471,57,3081,467,38,39,10,13,32,3548,36,3113,3106,32,499,3087,6,25,3088,29,3085,4,473,492,7,150,28,3269,1868,800,0,0,192,224,24,42,175,1438827,128,98592,77025,0,14944,18486,0,0,21567,100,12324,0,2802,11675,0,Chardonnay
9436,6,20,6,159,0,7,50,1653,26,13,166,165,70,1653,159,56,57,12,13,27,1812,56,1703,1673,50,209,1659,6,20,1660,26,1659,6,165,179,7,120,42,1113,954,1000,0,0,300,350,36,42,140,262827,300,82650,33060,0,7950,9918,0,0,11571,120,9918,0,954,3180,0,Chardonnay
9437,3,9,4,62,0,10,4,1160,12,14,72,66,13,1160,62,7,14,7,13,19,1222,8,1164,1169,4,66,1163,3,9,1170,13,1164,4,65,71,10,27,40,620,248,36,0,0,12,40,12,30,90,71920,16,4640,10440,0,248,3480,0,0,11600,36,4640,0,186,558,0,Pinot Noir
9438,6,76,12,20,1,9,7,2660,82,21,29,32,83,2661,21,13,16,18,15,85,2680,19,2667,2736,8,27,2666,7,77,2669,88,2672,13,26,96,10,456,108,180,240,532,2660,20,42,63,72,54,684,53200,84,18620,202160,7,140,15960,6,76,23940,912,31920,12,120,1520,9,Pinot Noir
9439,6,36,10,538,1,9,7,3947,42,19,547,548,43,3948,539,13,16,16,15,45,4485,17,3954,3983,8,545,3953,7,37,3956,46,3957,11,544,574,10,216,90,4842,5380,252,3947,538,42,63,60,54,324,2123486,70,27629,142092,7,3766,23682,6,36,35523,360,39470,10,3228,19368,9,Cabernet Sauvignon
9440,4,27,7,473,1,4,46,2522,31,11,477,480,73,2523,474,50,50,11,8,31,2995,53,2568,2549,47,519,2526,5,28,2526,34,2529,8,477,500,5,108,28,1892,3311,1242,2522,473,184,184,28,16,108,1192906,322,116012,68094,46,21758,10088,4,27,10088,189,17654,7,1892,12771,4,Red Blend
9441,3,16,5,10,0,10,0,2728,19,15,20,15,16,2728,10,3,10,8,13,26,2738,5,2728,2744,0,10,2731,3,16,2738,21,2733,5,13,26,10,48,50,100,50,0,0,0,0,0,15,30,160,27280,0,0,43648,0,0,8184,0,0,27280,80,13640,0,30,160,0,Pinot Noir
9442,0,14,3,342,0,12,21,1859,14,15,354,345,35,1859,342,21,33,3,12,26,2201,24,1880,1873,21,363,1859,0,14,1871,17,1862,3,342,356,12,0,36,4104,1026,294,0,0,0,252,0,0,168,635778,63,39039,26026,0,7182,0,0,0,22308,42,5577,0,0,4788,0,Red Blend
9443,0,7,3,505,0,12,33,2469,7,15,517,508,40,2469,505,33,45,3,12,19,2974,36,2502,2476,33,538,2469,0,7,2481,10,2472,3,505,512,12,0,36,6060,1515,231,0,0,0,396,0,0,84,1246845,99,81477,17283,0,16665,0,0,0,29628,21,7407,0,0,3535,0,Red Blend
9444,4,16,8,13,1,4,27,147,20,12,17,21,43,148,14,31,31,12,8,20,160,35,174,163,28,40,151,5,17,151,24,155,9,17,29,5,64,32,52,104,432,147,13,108,108,32,16,64,1911,216,3969,2352,27,351,588,4,16,588,128,1176,8,52,208,4,Chardonnay
9445,6,81,16,642,2,7,50,2449,87,23,649,658,131,2451,644,56,57,22,13,88,3091,66,2499,2530,52,692,2455,8,83,2456,97,2465,18,648,723,9,486,112,4494,10272,4050,4898,1284,300,350,96,42,567,1572258,800,122450,198369,100,32100,14694,12,162,17143,1296,39184,32,3852,52002,14,Syrah
9446,6,41,14,647,2,11,50,265,47,25,658,661,91,267,649,56,61,20,17,52,912,64,315,306,52,697,271,8,43,276,55,279,16,653,688,13,246,154,7117,9058,2050,530,1294,300,550,84,66,451,171455,700,13250,10865,100,32350,1590,12,82,2915,574,3710,28,3882,26527,22,Chardonnay
9447,3,32,9,10,1,0,0,2953,35,9,10,19,32,2954,11,3,0,12,3,32,2963,9,2953,2985,1,10,2956,4,33,2953,41,2962,10,13,42,1,96,0,0,90,0,2953,10,0,0,27,0,0,29530,0,0,94496,0,0,8859,3,32,0,288,26577,9,30,320,0,Chardonnay
9448,0,13,5,342,0,12,21,732,13,17,354,347,34,732,342,21,33,5,12,25,1074,26,753,745,21,363,732,0,13,744,18,737,5,342,355,12,0,60,4104,1710,273,0,0,0,252,0,0,156,250344,105,15372,9516,0,7182,0,0,0,8784,65,3660,0,0,4446,0,Red Blend
9449,5,11,6,362,0,12,8,587,16,18,374,368,19,587,362,13,20,11,17,23,949,14,595,598,8,370,592,5,11,599,17,593,6,367,373,12,55,72,4344,2172,88,0,0,40,96,30,60,132,212494,48,4696,6457,0,2896,2935,0,0,7044,66,3522,0,1810,3982,0,Red Blend
9450,6,15,7,97,1,9,7,4842,21,16,106,104,22,4843,98,13,16,13,15,24,4939,14,4849,4857,8,104,4848,7,16,4851,22,4849,8,103,112,10,90,63,873,679,105,4842,97,42,63,42,54,135,469674,49,33894,72630,7,679,29052,6,15,43578,105,33894,7,582,1455,9,Pinot Noir
9451,3,113,12,402,1,10,6,4012,116,22,412,414,119,4013,403,9,16,15,13,123,4414,18,4018,4125,7,408,4015,4,114,4022,125,4024,13,405,515,11,339,120,4020,4824,678,4012,402,18,60,36,30,1130,1612824,72,24072,453356,6,2412,12036,3,113,40120,1356,48144,12,1206,45426,10,Red Blend
9452,1,65,11,549,1,1,39,3977,66,12,550,560,104,3978,550,40,40,12,2,66,4526,50,4016,4042,40,588,3978,2,66,3978,76,3988,12,550,614,2,65,11,549,6039,2535,3977,549,39,39,11,1,65,2183373,429,155103,258505,39,21411,3977,1,65,3977,715,43747,11,549,35685,1,Red Blend
9453,5,44,7,459,1,12,28,2808,49,19,471,466,72,2809,460,33,40,12,17,56,3267,35,2836,2852,29,487,2813,6,45,2820,51,2815,8,464,503,13,220,84,5508,3213,1232,2808,459,140,336,35,60,528,1288872,196,78624,123552,28,12852,14040,5,44,33696,308,19656,7,2295,20196,12,Red Blend
9454,6,52,13,20,1,3,7,2660,58,16,23,33,59,2661,21,13,10,19,9,55,2680,20,2667,2712,8,27,2666,7,53,2663,65,2673,14,26,72,4,312,39,60,260,364,2660,20,42,21,78,18,156,53200,91,18620,138320,7,140,15960,6,52,7980,676,34580,13,120,1040,3,Pinot Noir
9455,4,10,7,127,1,4,46,3457,14,11,131,134,56,3458,128,50,50,11,8,14,3584,53,3503,3467,47,173,3461,5,11,3461,17,3464,8,131,137,5,40,28,508,889,460,3457,127,184,184,28,16,40,439039,322,159022,34570,46,5842,13828,4,10,13828,70,24199,7,508,1270,4,Red Blend
9456,3,14,4,276,0,10,4,1071,17,14,286,280,18,1071,276,7,14,7,13,24,1347,8,1075,1085,4,280,1074,3,14,1081,18,1075,4,279,290,10,42,40,2760,1104,56,0,0,12,40,12,30,140,295596,16,4284,14994,0,1104,3213,0,0,10710,56,4284,0,828,3864,0,Pinot Noir
9457,6,8,4,87,0,3,7,2655,14,7,90,91,15,2655,87,13,10,10,9,11,2742,11,2662,2663,7,94,2661,6,8,2658,12,2659,4,93,95,3,48,12,261,348,56,0,0,42,21,24,18,24,230985,28,18585,21240,0,609,15930,0,0,7965,32,10620,0,522,696,0,Pinot Noir
9458,0,11,6,342,0,12,21,4672,11,18,354,348,32,4672,342,21,33,6,12,23,5014,27,4693,4683,21,363,4672,0,11,4684,17,4678,6,342,353,12,0,72,4104,2052,231,0,0,0,252,0,0,132,1597824,126,98112,51392,0,7182,0,0,0,56064,66,28032,0,0,3762,0,Red Blend
9459,4,50,9,76,1,4,46,1735,54,13,80,85,96,1736,77,50,50,13,8,54,1811,55,1781,1785,47,122,1739,5,51,1739,59,1744,10,80,126,5,200,36,304,684,2300,1735,76,184,184,36,16,200,131860,414,79810,86750,46,3496,6940,4,50,6940,450,15615,9,304,3800,4,Red Blend
9460,6,24,11,159,1,7,50,2663,30,18,166,170,74,2664,160,56,57,17,13,31,2822,61,2713,2687,51,209,2669,7,25,2670,35,2674,12,165,183,8,144,77,1113,1749,1200,2663,159,300,350,66,42,168,423417,550,133150,63912,50,7950,15978,6,24,18641,264,29293,11,954,3816,7,Syrah
9461,3,31,12,436,1,10,6,1944,34,22,446,448,37,1945,437,9,16,15,13,41,2380,18,1950,1975,7,442,1947,4,32,1954,43,1956,13,439,467,11,93,120,4360,5232,186,1944,436,18,60,36,30,310,847584,72,11664,60264,6,2616,5832,3,31,19440,372,23328,12,1308,13516,10,Red Blend
9462,3,21,8,271,1,10,4,1046,24,18,281,279,25,1047,272,7,14,11,13,31,1317,12,1050,1067,5,275,1049,4,22,1056,29,1054,9,274,292,11,63,80,2710,2168,84,1046,271,12,40,24,30,210,283466,32,4184,21966,4,1084,3138,3,21,10460,168,8368,8,813,5691,10,Pinot Noir
9463,3,15,9,138,1,10,3,2791,18,19,148,147,18,2792,139,6,13,12,13,25,2929,12,2794,2806,4,141,2794,4,16,2801,24,2800,10,141,153,11,45,90,1380,1242,45,2791,138,9,30,27,30,150,385158,27,8373,41865,3,414,8373,3,15,27910,135,25119,9,414,2070,10,Bordeaux-style White Blend
9464,6,36,9,645,1,7,32,2879,42,16,652,654,68,2880,646,38,39,15,13,43,3524,41,2911,2915,33,677,2885,7,37,2886,45,2888,10,651,681,8,216,63,4515,5805,1152,2879,645,192,224,54,42,252,1856955,288,92128,103644,32,20640,17274,6,36,20153,324,25911,9,3870,23220,7,Red Blend
9465,3,7,6,62,0,10,4,1315,10,16,72,68,11,1315,62,7,14,9,13,17,1377,10,1319,1322,4,66,1318,3,7,1325,13,1321,6,65,69,10,21,60,620,372,28,0,0,12,40,18,30,70,81530,24,5260,9205,0,248,3945,0,0,13150,42,7890,0,186,434,0,Pinot Noir
9466,3,18,8,276,1,10,4,968,21,18,286,284,22,969,277,7,14,11,13,28,1244,12,972,986,5,280,971,4,19,978,26,976,9,279,294,11,54,80,2760,2208,72,968,276,12,40,24,30,180,267168,32,3872,17424,4,1104,2904,3,18,9680,144,7744,8,828,4968,10,Pinot Noir
9467,6,13,7,303,1,9,7,4499,19,16,312,310,20,4500,304,13,16,13,15,22,4802,14,4506,4512,8,310,4505,7,14,4508,20,4506,8,309,316,10,78,63,2727,2121,91,4499,303,42,63,42,54,117,1363197,49,31493,58487,7,2121,26994,6,13,40491,91,31493,7,1818,3939,9,Cabernet Sauvignon
9468,6,17,6,478,0,9,7,2543,23,15,487,484,24,2543,478,13,16,12,15,26,3021,13,2550,2560,7,485,2549,6,17,2552,23,2549,6,484,495,9,102,54,4302,2868,119,0,0,42,63,36,54,153,1215554,42,17801,43231,0,3346,15258,0,0,22887,102,15258,0,2868,8126,0,Chardonnay
9469,6,36,11,388,1,9,7,409,42,20,397,399,43,410,389,13,16,17,15,45,797,18,416,445,8,395,415,7,37,418,47,420,12,394,424,10,216,99,3492,4268,252,409,388,42,63,66,54,324,158692,77,2863,14724,7,2716,2454,6,36,3681,396,4499,11,2328,13968,9,Chardonnay
9470,2,17,7,405,1,7,5,4843,19,14,412,412,22,4844,406,7,12,9,9,24,5248,12,4848,4860,6,410,4845,3,18,4850,24,4850,8,407,422,8,34,49,2835,2835,85,4843,405,10,35,14,14,119,1961415,35,24215,82331,5,2025,9686,2,17,33901,119,33901,7,810,6885,7,Bordeaux-style White Blend
9471,6,86,10,388,1,9,7,1749,92,19,397,398,93,1750,389,13,16,16,15,95,2137,17,1756,1835,8,395,1755,7,87,1758,96,1759,11,394,474,10,516,90,3492,3880,602,1749,388,42,63,60,54,774,678612,70,12243,150414,7,2716,10494,6,86,15741,860,17490,10,2328,33368,9,Cabernet Sauvignon
9472,6,4,7,643,1,7,50,1684,10,14,650,650,54,1685,644,56,57,13,13,11,2327,57,1734,1688,51,693,1690,7,5,1691,11,1691,8,649,647,8,24,49,4501,4501,200,1684,643,300,350,42,42,28,1082812,350,84200,6736,50,32150,10104,6,4,11788,28,11788,7,3858,2572,7,Red Blend
9473,6,31,11,5,1,9,7,3400,37,20,14,16,38,3401,6,13,16,17,15,40,3405,18,3407,3431,8,12,3406,7,32,3409,42,3411,12,11,36,10,186,99,45,55,217,3400,5,42,63,66,54,279,17000,77,23800,105400,7,35,20400,6,31,30600,341,37400,11,30,155,9,Pinot Noir
9474,0,7,3,342,0,12,21,3533,7,15,354,345,28,3533,342,21,33,3,12,19,3875,24,3554,3540,21,363,3533,0,7,3545,10,3536,3,342,349,12,0,36,4104,1026,147,0,0,0,252,0,0,84,1208286,63,74193,24731,0,7182,0,0,0,42396,21,10599,0,0,2394,0,Red Blend
9475,4,13,4,150,0,4,35,609,17,8,154,154,48,609,150,39,39,8,8,17,759,39,644,622,35,185,613,4,13,613,17,613,4,154,163,4,52,16,600,600,455,0,0,140,140,16,16,52,91350,140,21315,7917,0,5250,2436,0,0,2436,52,2436,0,600,1950,0,Red Blend
9476,6,24,10,642,1,7,50,5165,30,17,649,652,74,5166,643,56,57,16,13,31,5807,60,5215,5189,51,692,5171,7,25,5172,34,5175,11,648,666,8,144,70,4494,6420,1200,5165,642,300,350,60,42,168,3315930,500,258250,123960,50,32100,30990,6,24,36155,240,51650,10,3852,15408,7,Cabernet Sauvignon
9477,6,24,10,645,1,7,32,71,30,17,652,655,56,72,646,38,39,16,13,31,716,42,103,95,33,677,77,7,25,78,34,81,11,651,669,8,144,70,4515,6450,768,71,645,192,224,60,42,168,45795,320,2272,1704,32,20640,426,6,24,497,240,710,10,3870,15480,7,Chardonnay
9478,4,36,9,60,1,4,46,324,40,13,64,69,82,325,61,50,50,13,8,40,384,55,370,360,47,106,328,5,37,328,45,333,10,64,96,5,144,36,240,540,1656,324,60,184,184,36,16,144,19440,414,14904,11664,46,2760,1296,4,36,1296,324,2916,9,240,2160,4,Red Blend
9479,5,46,9,459,1,12,28,4378,51,21,471,468,74,4379,460,33,40,14,17,58,4837,37,4406,4424,29,487,4383,6,47,4390,55,4387,10,464,505,13,230,108,5508,4131,1288,4378,459,140,336,45,60,552,2009502,252,122584,201388,28,12852,21890,5,46,52536,414,39402,9,2295,21114,12,Red Blend
9480,6,18,8,538,1,9,7,1692,24,17,547,546,25,1693,539,13,16,14,15,27,2230,15,1699,1710,8,545,1698,7,19,1701,26,1700,9,544,556,10,108,72,4842,4304,126,1692,538,42,63,48,54,162,910296,56,11844,30456,7,3766,10152,6,18,15228,144,13536,8,3228,9684,9,Red Blend
9481,4,159,10,126,1,4,46,768,163,14,130,136,205,769,127,50,50,14,8,163,894,56,814,927,47,172,772,5,160,772,169,778,11,130,285,5,636,40,504,1260,7314,768,126,184,184,40,16,636,96768,460,35328,122112,46,5796,3072,4,159,3072,1590,7680,10,504,20034,4,Red Blend
9482,6,35,9,453,1,11,50,2227,41,20,464,462,85,2228,454,56,61,15,17,46,2680,59,2277,2262,51,503,2233,7,36,2238,44,2236,10,459,488,12,210,99,4983,4077,1750,2227,453,300,550,54,66,385,1008831,450,111350,77945,50,22650,13362,6,35,24497,315,20043,9,2718,15855,11,Red Blend
9483,3,66,9,266,1,10,6,876,69,19,276,275,72,877,267,9,16,12,13,76,1142,15,882,942,7,272,879,4,67,886,75,885,10,269,332,11,198,90,2660,2394,396,876,266,18,60,27,30,660,233016,54,5256,57816,6,1596,2628,3,66,8760,594,7884,9,798,17556,10,Red Blend
9484,6,35,10,316,1,3,7,3568,41,13,319,326,42,3569,317,13,10,16,9,38,3884,17,3575,3603,8,323,3574,7,36,3571,45,3578,11,322,351,4,210,30,948,3160,245,3568,316,42,21,60,18,105,1127488,70,24976,124880,7,2212,21408,6,35,10704,350,35680,10,1896,11060,3,Red Blend
9485,0,16,3,342,0,12,21,4357,16,15,354,345,37,4357,342,21,33,3,12,28,4699,24,4378,4373,21,363,4357,0,16,4369,19,4360,3,342,358,12,0,36,4104,1026,336,0,0,0,252,0,0,192,1490094,63,91497,69712,0,7182,0,0,0,52284,48,13071,0,0,5472,0,Red Blend
9486,6,31,10,159,1,7,50,4167,37,17,166,169,81,4168,160,56,57,16,13,38,4326,60,4217,4198,51,209,4173,7,32,4174,41,4177,11,165,190,8,186,70,1113,1590,1550,4167,159,300,350,60,42,217,662553,500,208350,129177,50,7950,25002,6,31,29169,310,41670,10,954,4929,7,Syrah
9487,6,156,13,388,1,9,7,3598,162,22,397,401,163,3599,389,13,16,19,15,165,3986,20,3605,3754,8,395,3604,7,157,3607,169,3611,14,394,544,10,936,117,3492,5044,1092,3598,388,42,63,78,54,1404,1396024,91,25186,561288,7,2716,21588,6,156,32382,2028,46774,13,2328,60528,9,Cabernet Sauvignon
9488,6,46,11,647,1,11,50,197,52,22,658,658,96,198,648,56,61,17,17,57,844,61,247,243,51,697,203,7,47,208,57,208,12,653,693,12,276,121,7117,7117,2300,197,647,300,550,66,66,506,127459,550,9850,9062,50,32350,1182,6,46,2167,506,2167,11,3882,29762,11,Chardonnay
9489,6,23,9,518,1,6,7,3770,29,15,524,527,30,3771,519,13,13,15,12,29,4288,16,3777,3793,8,525,3776,7,24,3776,32,3779,10,524,541,7,138,54,3108,4662,161,3770,518,42,42,54,36,138,1952860,63,26390,86710,7,3626,22620,6,23,22620,207,33930,9,3108,11914,6,Cabernet Sauvignon
9490,6,109,15,652,2,9,7,3761,115,24,661,667,116,3763,654,13,16,21,15,118,4413,22,3768,3870,9,659,3767,8,111,3770,124,3776,17,658,761,11,654,135,5868,9780,763,7522,1304,42,63,90,54,981,2452172,105,26327,409949,14,4564,22566,12,218,33849,1635,56415,30,3912,71068,18,Cabernet Sauvignon
9491,6,8,5,104,0,6,7,1773,14,11,110,109,15,1773,104,13,13,11,12,14,1877,12,1780,1781,7,111,1779,6,8,1779,13,1778,5,110,112,6,48,30,624,520,56,0,0,42,42,30,36,48,184392,35,12411,14184,0,728,10638,0,0,10638,40,8865,0,624,832,0,Pinot Noir
9492,3,16,9,10,1,10,0,1940,19,19,20,19,16,1941,11,3,10,12,13,26,1950,9,1940,1956,1,10,1943,4,17,1950,25,1949,10,13,26,11,48,90,100,90,0,1940,10,0,0,27,30,160,19400,0,0,31040,0,0,5820,3,16,19400,144,17460,9,30,160,10,Pinot Noir
9493,3,7,4,613,0,5,13,618,10,9,618,617,20,618,613,16,18,7,8,12,1231,17,631,625,13,626,621,3,7,623,11,622,4,616,620,5,21,20,3065,2452,91,0,0,39,65,12,15,35,378834,52,8034,4326,0,7969,1854,0,0,3090,28,2472,0,1839,4291,0,Pinot Noir
9494,6,44,5,20,0,3,7,4176,50,8,23,25,51,4176,20,13,10,11,9,47,4196,12,4183,4220,7,27,4182,6,44,4179,49,4181,5,26,64,3,264,15,60,100,308,0,0,42,21,30,18,132,83520,35,29232,183744,0,140,25056,0,0,12528,220,20880,0,120,880,0,Pinot Noir
9495,5,6,6,101,0,12,8,4866,11,18,113,107,14,4866,101,13,20,11,17,18,4967,14,4874,4872,8,109,4871,5,6,4878,12,4872,6,106,107,12,30,72,1212,606,48,0,0,40,96,30,60,72,491466,48,38928,29196,0,808,24330,0,0,58392,36,29196,0,505,606,0,Red Blend
9496,6,4,7,87,1,3,7,270,10,10,90,94,11,271,88,13,10,13,9,7,357,14,277,274,8,94,276,7,5,273,11,277,8,93,91,4,24,21,261,609,28,270,87,42,21,42,18,12,23490,49,1890,1080,7,609,1620,6,4,810,28,1890,7,522,348,3,Chardonnay
9497,6,44,12,513,1,6,7,293,50,18,519,525,51,294,514,13,13,18,12,50,806,19,300,337,8,520,299,7,45,299,56,305,13,519,557,7,264,72,3078,6156,308,293,513,42,42,72,36,264,150309,84,2051,12892,7,3591,1758,6,44,1758,528,3516,12,3078,22572,6,Chardonnay
9498,3,21,5,66,0,10,4,1479,24,15,76,71,25,1479,66,7,14,8,13,31,1545,9,1483,1500,4,70,1482,3,21,1489,26,1484,5,69,87,10,63,50,660,330,84,0,0,12,40,15,30,210,97614,20,5916,31059,0,264,4437,0,0,14790,105,7395,0,198,1386,0,Pinot Noir
9499,6,19,6,581,0,7,32,2790,25,13,588,587,51,2790,581,38,39,12,13,26,3371,38,2822,2809,32,613,2796,6,19,2797,25,2796,6,587,600,7,114,42,4067,3486,608,0,0,192,224,36,42,133,1620990,192,89280,53010,0,18592,16740,0,0,19530,114,16740,0,3486,11039,0,Chardonnay
9500,6,20,10,97,1,9,7,3427,26,19,106,107,27,3428,98,13,16,16,15,29,3524,17,3434,3447,8,104,3433,7,21,3436,30,3437,11,103,117,10,120,90,873,970,140,3427,97,42,63,60,54,180,332419,70,23989,68540,7,679,20562,6,20,30843,200,34270,10,582,1940,9,Pinot Noir
9501,6,12,7,303,1,9,7,4556,18,16,312,310,19,4557,304,13,16,13,15,21,4859,14,4563,4568,8,310,4562,7,13,4565,19,4563,8,309,315,10,72,63,2727,2121,84,4556,303,42,63,42,54,108,1380468,49,31892,54672,7,2121,27336,6,12,41004,84,31892,7,1818,3636,9,Cabernet Sauvignon
9502,0,7,4,342,0,12,21,862,7,16,354,346,28,862,342,21,33,4,12,19,1204,25,883,869,21,363,862,0,7,874,11,866,4,342,349,12,0,48,4104,1368,147,0,0,0,252,0,0,84,294804,84,18102,6034,0,7182,0,0,0,10344,28,3448,0,0,2394,0,Red Blend
9503,1,10,6,1,0,1,39,3977,11,7,2,7,49,3977,1,40,40,7,2,11,3978,45,4016,3987,39,40,3978,1,10,3978,16,3983,6,2,11,1,10,6,1,6,390,0,0,39,39,6,1,10,3977,234,155103,39770,0,39,3977,0,0,3977,60,23862,0,1,10,0,Gamay
9504,3,21,8,75,1,10,3,3281,24,18,85,83,24,3282,76,6,13,11,13,31,3356,11,3284,3302,4,78,3284,4,22,3291,29,3289,9,78,96,11,63,80,750,600,63,3281,75,9,30,24,30,210,246075,24,9843,68901,3,225,9843,3,21,32810,168,26248,8,225,1575,10,Bordeaux-style White Blend
9505,0,15,1,342,0,12,21,116,15,13,354,343,36,116,342,21,33,1,12,27,458,22,137,131,21,363,116,0,15,128,16,117,1,342,357,12,0,12,4104,342,315,0,0,0,252,0,0,180,39672,21,2436,1740,0,7182,0,0,0,1392,15,116,0,0,5130,0,Red Blend
9506,3,8,7,179,1,1,37,3531,11,8,180,186,45,3532,180,40,38,10,4,9,3710,44,3568,3539,38,216,3534,4,9,3532,15,3538,8,182,187,2,24,7,179,1253,296,3531,179,111,37,21,3,8,632049,259,130647,28248,37,6623,10593,3,8,3531,56,24717,7,537,1432,1,Red Blend
9507,6,35,12,399,1,3,7,4444,41,15,402,411,42,4445,400,13,10,18,9,38,4843,19,4451,4479,8,406,4450,7,36,4447,47,4456,13,405,434,4,210,36,1197,4788,245,4444,399,42,21,72,18,105,1773156,84,31108,155540,7,2793,26664,6,35,13332,420,53328,12,2394,13965,3,Red Blend
9508,3,66,9,402,1,10,6,1919,69,19,412,411,72,1920,403,9,16,12,13,76,2321,15,1925,1985,7,408,1922,4,67,1929,75,1928,10,405,468,11,198,90,4020,3618,396,1919,402,18,60,27,30,660,771438,54,11514,126654,6,2412,5757,3,66,19190,594,17271,9,1206,26532,10,Red Blend
9509,6,20,3,645,0,7,32,4704,26,10,652,648,52,4704,645,38,39,9,13,27,5349,35,4736,4724,32,677,4710,6,20,4711,23,4707,3,651,665,7,120,21,4515,1935,640,0,0,192,224,18,42,140,3034080,96,150528,94080,0,20640,28224,0,0,32928,60,14112,0,3870,12900,0,Chardonnay
9510,3,10,5,372,0,10,6,5050,13,15,382,377,16,5050,372,9,16,8,13,20,5422,11,5056,5060,6,378,5053,3,10,5060,15,5055,5,375,382,10,30,50,3720,1860,60,0,0,18,60,15,30,100,1878600,30,30300,50500,0,2232,15150,0,0,50500,50,25250,0,1116,3720,0,Pinot Noir
9511,6,24,8,645,1,7,32,2843,30,15,652,653,56,2844,646,38,39,14,13,31,3488,40,2875,2867,33,677,2849,7,25,2850,32,2851,9,651,669,8,144,56,4515,5160,768,2843,645,192,224,48,42,168,1833735,256,90976,68232,32,20640,17058,6,24,19901,192,22744,8,3870,15480,7,Red Blend
9512,6,10,6,399,0,3,7,3730,16,9,402,405,17,3730,399,13,10,12,9,13,4129,13,3737,3740,7,406,3736,6,10,3733,16,3736,6,405,409,3,60,18,1197,2394,70,0,0,42,21,36,18,30,1488270,42,26110,37300,0,2793,22380,0,0,11190,60,22380,0,2394,3990,0,Pinot Noir
9513,6,38,7,281,1,11,50,3590,44,18,292,288,88,3591,282,56,61,13,17,49,3871,57,3640,3628,51,331,3596,7,39,3601,45,3597,8,287,319,12,228,77,3091,1967,1900,3590,281,300,550,42,66,418,1008790,350,179500,136420,50,14050,21540,6,38,39490,266,25130,7,1686,10678,11,Cabernet Sauvignon
9514,6,56,12,229,1,7,32,410,62,19,236,241,88,411,230,38,39,18,13,63,639,44,442,466,33,261,416,7,57,417,68,422,13,235,285,8,336,84,1603,2748,1792,410,229,192,224,72,42,392,93890,384,13120,22960,32,7328,2460,6,56,2870,672,4920,12,1374,12824,7,Chardonnay
9515,0,56,12,590,1,12,21,4478,56,24,602,602,77,4479,591,21,33,12,12,68,5068,33,4499,4534,22,611,4478,1,57,4490,68,4490,13,590,646,13,0,144,7080,7080,1176,4478,590,0,252,0,0,672,2642020,252,94038,250768,21,12390,0,0,56,53736,672,53736,12,0,33040,12,Red Blend
9516,6,21,11,647,1,7,50,544,27,18,654,658,71,545,648,56,57,17,13,28,1191,61,594,565,51,697,550,7,22,551,32,555,12,653,668,8,126,77,4529,7117,1050,544,647,300,350,66,42,147,351968,550,27200,11424,50,32350,3264,6,21,3808,231,5984,11,3882,13587,7,Red Blend
